"source_census","county_cd","pk_gndr","cd_race","age_grouping_cd","measurement_year","pop_cnt"
"2012",34,0,5,3,"2012",12792.12
"2012",34,0,5,4,"2012",7831.45
"2012",34,0,8,0,"2012",6615.5
"2012",34,0,8,1,"2012",2159.52
"2012",34,0,8,2,"2012",1776.76
"2012",34,0,8,3,"2012",1715.23
"2012",34,0,8,4,"2012",963.99
"2012",34,0,9,0,"2012",7308.87
"2012",34,0,9,1,"2012",2266.26
"2012",34,0,9,2,"2012",2015.19
"2012",34,0,9,3,"2012",1931.08
"2012",34,0,9,4,"2012",1096.34
"2012",34,0,10,0,"2012",9787.13
"2012",34,0,10,1,"2012",2753.44
"2012",34,0,10,2,"2012",2683.4
"2012",34,0,10,3,"2012",2741.55
"2012",34,0,10,4,"2012",1608.75
"2012",34,0,11,0,"2012",38627.85
"2012",34,0,11,1,"2012",9882.48
"2012",34,0,11,2,"2012",10404.74
"2012",34,0,11,3,"2012",11320.81
"2012",34,0,11,4,"2012",7019.82
"2012",34,0,12,0,"2012",1738.17
"2012",34,0,12,1,"2012",393.35
"2012",34,0,12,2,"2012",442.56
"2012",34,0,12,3,"2012",552.67
"2012",34,0,12,4,"2012",349.58
"2012",34,0,NA,0,"2012",57462.02
"2012",34,0,NA,1,"2012",15295.53
"2012",34,0,NA,2,"2012",15545.89
"2012",34,0,NA,3,"2012",16546.1
"2012",34,0,NA,4,"2012",10074.48
"2012",34,1,0,0,"2012",27753.47
"2012",34,1,0,1,"2012",7403
"2012",34,1,0,2,"2012",7525.09
"2012",34,1,0,3,"2012",7960.63
"2012",34,1,0,4,"2012",4864.76
"2012",34,1,1,0,"2012",520.81
"2012",34,1,1,1,"2012",144.05
"2012",34,1,1,2,"2012",143.47
"2012",34,1,1,3,"2012",148.38
"2012",34,1,1,4,"2012",84.91
"2012",34,1,2,0,"2012",1546.82
"2012",34,1,2,1,"2012",342
"2012",34,1,2,2,"2012",437.75
"2012",34,1,2,3,"2012",483.61
"2012",34,1,2,4,"2012",283.47
"2012",34,1,3,0,"2012",997.52
"2012",34,1,3,1,"2012",213.2
"2012",34,1,3,2,"2012",273.05
"2012",34,1,3,3,"2012",298.94
"2012",34,1,3,4,"2012",212.33
"2012",34,1,4,0,"2012",292.21
"2012",34,1,4,1,"2012",70.46
"2012",34,1,4,2,"2012",75.19
"2012",34,1,4,3,"2012",97.23
"2012",34,1,4,4,"2012",49.34
"2012",34,1,5,0,"2012",21137.41
"2012",34,1,5,1,"2012",5587.91
"2012",34,1,5,2,"2012",5692.56
"2012",34,1,5,3,"2012",6084.65
"2012",34,1,5,4,"2012",3772.29
"2012",34,1,8,0,"2012",3258.69
"2012",34,1,8,1,"2012",1045.38
"2012",34,1,8,2,"2012",903.07
"2012",34,1,8,3,"2012",847.83
"2012",34,1,8,4,"2012",462.41
"2012",34,1,9,0,"2012",3452.92
"2012",34,1,9,1,"2012",1044.66
"2012",34,1,9,2,"2012",957.94
"2012",34,1,9,3,"2012",933.97
"2012",34,1,9,4,"2012",516.34
"2012",34,1,10,0,"2012",4818.12
"2012",34,1,10,1,"2012",1339.29
"2012",34,1,10,2,"2012",1337.1
"2012",34,1,10,3,"2012",1379.41
"2012",34,1,10,4,"2012",762.32
"2012",34,1,11,0,"2012",18601.68
"2012",34,1,11,1,"2012",4835.81
"2012",34,1,11,2,"2012",4992.47
"2012",34,1,11,3,"2012",5375.94
"2012",34,1,11,4,"2012",3397.46
"2012",34,1,12,0,"2012",880.75
"2012",34,1,12,1,"2012",183.23
"2012",34,1,12,2,"2012",237.59
"2012",34,1,12,3,"2012",271.31
"2012",34,1,12,4,"2012",188.62
"2012",34,1,NA,0,"2012",27753.47
"2012",34,1,NA,1,"2012",7403
"2012",34,1,NA,2,"2012",7525.07
"2012",34,1,NA,3,"2012",7960.64
"2012",34,1,NA,4,"2012",4864.75
"2012",34,2,0,0,"2012",29708.54
"2012",34,2,0,1,"2012",7892.54
"2012",34,2,0,2,"2012",8020.8
"2012",34,2,0,3,"2012",8585.47
"2012",34,2,0,4,"2012",5209.73
"2012",34,2,1,0,"2012",565.82
"2012",34,2,1,1,"2012",171.29
"2012",34,2,1,2,"2012",137.42
"2012",34,2,1,3,"2012",167.04
"2012",34,2,1,4,"2012",90.08
"2012",34,2,2,0,"2012",1505.01
"2012",34,2,2,1,"2012",338.98
"2012",34,2,2,2,"2012",445.28
"2012",34,2,2,3,"2012",412.76
"2012",34,2,2,4,"2012",308
"2012",34,2,3,0,"2012",978.03
"2012",34,2,3,1,"2012",241.44
"2012",34,2,3,2,"2012",235.23
"2012",34,2,3,3,"2012",320.13
"2012",34,2,3,4,"2012",181.22
"2012",34,2,4,0,"2012",358.45
"2012",34,2,4,1,"2012",82.31
"2012",34,2,4,2,"2012",95.78
"2012",34,2,4,3,"2012",110.67
"2012",34,2,4,4,"2012",69.69
"2012",34,2,5,0,"2012",22944.42
"2012",34,2,5,1,"2012",5944.39
"2012",34,2,5,2,"2012",6233.4
"2012",34,2,5,3,"2012",6707.47
"2012",34,2,5,4,"2012",4059.17
"2012",34,2,8,0,"2012",3356.81
"2012",34,2,8,1,"2012",1114.14
"2012",34,2,8,2,"2012",873.69
"2012",34,2,8,3,"2012",867.41
"2012",34,2,8,4,"2012",501.58
"2012",34,2,9,0,"2012",3855.96
"2012",34,2,9,1,"2012",1221.6
"2012",34,2,9,2,"2012",1057.26
"2012",34,2,9,3,"2012",997.11
"2012",34,2,9,4,"2012",580
"2012",34,2,10,0,"2012",4969.02
"2012",34,2,10,1,"2012",1414.14
"2012",34,2,10,2,"2012",1346.31
"2012",34,2,10,3,"2012",1362.14
"2012",34,2,10,4,"2012",846.42
"2012",34,2,11,0,"2012",20026.17
"2012",34,2,11,1,"2012",5046.67
"2012",34,2,11,2,"2012",5412.27
"2012",34,2,11,3,"2012",5944.87
"2012",34,2,11,4,"2012",3622.35
"2012",34,2,12,0,"2012",857.41
"2012",34,2,12,1,"2012",210.12
"2012",34,2,12,2,"2012",204.97
"2012",34,2,12,3,"2012",281.36
"2012",34,2,12,4,"2012",160.97
"2012",34,2,NA,0,"2012",29708.55
"2012",34,2,NA,1,"2012",7892.55
"2012",34,2,NA,2,"2012",8020.81
"2012",34,2,NA,3,"2012",8585.47
"2012",34,2,NA,4,"2012",5209.71
"2012",35,0,0,0,"2012",702.52
"2012",35,0,0,1,"2012",149.72
"2012",35,0,0,2,"2012",186.75
"2012",35,0,0,3,"2012",230.69
"2012",35,0,0,4,"2012",135.36
"2012",35,0,1,0,"2012",20.36
"2012",35,0,1,1,"2012",3.63
"2012",35,0,1,2,"2012",2.2
"2012",35,0,1,3,"2012",11.72
"2012",35,0,1,4,"2012",2.8
"2012",35,0,2,0,"2012",2.93
"2012",35,0,2,1,"2012",0.92
"2012",35,0,2,2,"2012",0
"2012",35,0,2,3,"2012",1.07
"2012",35,0,2,4,"2012",0.93
"2012",35,0,3,0,"2012",7.53
"2012",35,0,3,1,"2012",0.95
"2012",35,0,3,2,"2012",0.98
"2012",35,0,3,3,"2012",2.29
"2012",35,0,3,4,"2012",3.32
"2012",35,0,4,0,"2012",2.04
"2012",35,0,4,1,"2012",0
"2012",35,0,4,2,"2012",2.04
"2012",35,0,4,3,"2012",0
"2012",35,0,4,4,"2012",0
"2012",35,0,5,0,"2012",622.7
"2012",35,0,5,1,"2012",131.11
"2012",35,0,5,2,"2012",168.36
"2012",35,0,5,3,"2012",206.9
"2012",35,0,5,4,"2012",116.34
"2012",35,0,8,0,"2012",46.97
"2012",35,0,8,1,"2012",13.11
"2012",35,0,8,2,"2012",13.17
"2012",35,0,8,3,"2012",8.71
"2012",35,0,8,4,"2012",11.99
"2012",35,0,9,0,"2012",49.67
"2012",35,0,9,1,"2012",11.94
"2012",35,0,9,2,"2012",16.41
"2012",35,0,9,3,"2012",15.27
"2012",35,0,9,4,"2012",6.05
"2012",35,0,10,0,"2012",57.61
"2012",35,0,10,1,"2012",15.41
"2012",35,0,10,2,"2012",10.17
"2012",35,0,10,3,"2012",17.73
"2012",35,0,10,4,"2012",14.29
"2012",35,0,11,0,"2012",590.44
"2012",35,0,11,1,"2012",121.41
"2012",35,0,11,2,"2012",159.19
"2012",35,0,11,3,"2012",196.67
"2012",35,0,11,4,"2012",113.17
"2012",35,0,12,0,"2012",4.8
"2012",35,0,12,1,"2012",0.95
"2012",35,0,12,2,"2012",0.98
"2012",35,0,12,3,"2012",1.02
"2012",35,0,12,4,"2012",1.86
"2012",35,0,NA,0,"2012",702.53
"2012",35,0,NA,1,"2012",149.72
"2012",35,0,NA,2,"2012",186.76
"2012",35,0,NA,3,"2012",230.69
"2012",35,0,NA,4,"2012",135.37
"2012",35,1,0,0,"2012",355.5
"2012",35,1,0,1,"2012",78.46
"2012",35,1,0,2,"2012",94.3
"2012",35,1,0,3,"2012",119.8
"2012",35,1,0,4,"2012",62.94
"2012",35,1,1,0,"2012",5.22
"2012",35,1,1,1,"2012",0.86
"2012",35,1,1,2,"2012",1.33
"2012",35,1,1,3,"2012",2.26
"2012",35,1,1,4,"2012",0.78
"2012",35,1,2,0,"2012",1.86
"2012",35,1,2,1,"2012",0.92
"2012",35,1,2,2,"2012",0
"2012",35,1,2,3,"2012",0
"2012",35,1,2,4,"2012",0.93
"2012",35,1,3,0,"2012",3.5
"2012",35,1,3,1,"2012",0.95
"2012",35,1,3,2,"2012",0
"2012",35,1,3,3,"2012",1.27
"2012",35,1,3,4,"2012",1.29
"2012",35,1,4,0,"2012",1.04
"2012",35,1,4,1,"2012",0
"2012",35,1,4,2,"2012",1.04
"2012",35,1,4,3,"2012",0
"2012",35,1,4,4,"2012",0
"2012",35,1,5,0,"2012",316.74
"2012",35,1,5,1,"2012",67.69
"2012",35,1,5,2,"2012",86.33
"2012",35,1,5,3,"2012",110.88
"2012",35,1,5,4,"2012",51.84
"2012",35,1,8,0,"2012",27.14
"2012",35,1,8,1,"2012",8.04
"2012",35,1,8,2,"2012",5.61
"2012",35,1,8,3,"2012",5.4
"2012",35,1,8,4,"2012",8.1
"2012",35,1,9,0,"2012",28.76
"2012",35,1,9,1,"2012",7.87
"2012",35,1,9,2,"2012",8.93
"2012",35,1,9,3,"2012",9.99
"2012",35,1,9,4,"2012",1.96
"2012",35,1,10,0,"2012",27.89
"2012",35,1,10,1,"2012",7.58
"2012",35,1,10,2,"2012",5.37
"2012",35,1,10,3,"2012",5.12
"2012",35,1,10,4,"2012",9.81
"2012",35,1,11,0,"2012",296.63
"2012",35,1,11,1,"2012",62.06
"2012",35,1,11,2,"2012",80
"2012",35,1,11,3,"2012",104.7
"2012",35,1,11,4,"2012",49.87
"2012",35,1,12,0,"2012",2.24
"2012",35,1,12,1,"2012",0.95
"2012",35,1,12,2,"2012",0
"2012",35,1,12,3,"2012",0
"2012",35,1,12,4,"2012",1.29
"2012",35,1,NA,0,"2012",355.51
"2012",35,1,NA,1,"2012",78.47
"2012",35,1,NA,2,"2012",94.3
"2012",35,1,NA,3,"2012",119.81
"2012",35,1,NA,4,"2012",62.94
"2012",35,2,0,0,"2012",347.02
"2012",35,2,0,1,"2012",71.26
"2012",35,2,0,2,"2012",92.46
"2012",35,2,0,3,"2012",110.88
"2012",35,2,0,4,"2012",72.42
"2012",35,2,1,0,"2012",15.13
"2012",35,2,1,1,"2012",2.78
"2012",35,2,1,2,"2012",0.88
"2012",35,2,1,3,"2012",9.46
"2012",35,2,1,4,"2012",2.02
"2012",35,2,2,0,"2012",1.07
"2012",35,2,2,1,"2012",0
"2012",35,2,2,2,"2012",0
"2012",35,2,2,3,"2012",1.07
"2012",35,2,2,4,"2012",0
"2012",35,2,3,0,"2012",4.02
"2012",35,2,3,1,"2012",0
"2012",35,2,3,2,"2012",0.98
"2012",35,2,3,3,"2012",1.02
"2012",35,2,3,4,"2012",2.03
"2012",35,2,4,0,"2012",1.01
"2012",35,2,4,1,"2012",0
"2012",35,2,4,2,"2012",1.01
"2012",35,2,4,3,"2012",0
"2012",35,2,4,4,"2012",0
"2012",35,2,5,0,"2012",305.96
"2012",35,2,5,1,"2012",63.42
"2012",35,2,5,2,"2012",82.03
"2012",35,2,5,3,"2012",96.02
"2012",35,2,5,4,"2012",64.5
"2012",35,2,8,0,"2012",19.82
"2012",35,2,8,1,"2012",5.06
"2012",35,2,8,2,"2012",7.56
"2012",35,2,8,3,"2012",3.31
"2012",35,2,8,4,"2012",3.88
"2012",35,2,9,0,"2012",20.91
"2012",35,2,9,1,"2012",4.06
"2012",35,2,9,2,"2012",7.48
"2012",35,2,9,3,"2012",5.28
"2012",35,2,9,4,"2012",4.09
"2012",35,2,10,0,"2012",29.74
"2012",35,2,10,1,"2012",7.84
"2012",35,2,10,2,"2012",4.81
"2012",35,2,10,3,"2012",12.61
"2012",35,2,10,4,"2012",4.47
"2012",35,2,11,0,"2012",293.82
"2012",35,2,11,1,"2012",59.35
"2012",35,2,11,2,"2012",79.19
"2012",35,2,11,3,"2012",91.97
"2012",35,2,11,4,"2012",63.3
"2012",35,2,12,0,"2012",2.56
"2012",35,2,12,1,"2012",0
"2012",35,2,12,2,"2012",0.98
"2012",35,2,12,3,"2012",1.02
"2012",35,2,12,4,"2012",0.57
"2012",35,2,NA,0,"2012",347.03
"2012",35,2,NA,1,"2012",71.26
"2012",35,2,NA,2,"2012",92.46
"2012",35,2,NA,3,"2012",110.89
"2012",35,2,NA,4,"2012",72.43
"2012",36,0,0,0,"2012",13160.42
"2012",36,0,0,1,"2012",3413.42
"2012",36,0,0,2,"2012",3627.5
"2012",36,0,0,3,"2012",3710.75
"2012",36,0,0,4,"2012",2408.75
"2012",36,0,1,0,"2012",208.45
"2012",36,0,1,1,"2012",50.54
"2012",36,0,1,2,"2012",62.87
"2012",36,0,1,3,"2012",58.66
"2012",36,0,1,4,"2012",36.37
"2012",36,0,2,0,"2012",127.7
"2012",36,0,2,1,"2012",27.82
"2012",36,0,2,2,"2012",32.08
"2012",36,0,2,3,"2012",33.62
"2012",36,0,2,4,"2012",34.18
"2012",36,0,3,0,"2012",177.33
"2012",36,0,3,1,"2012",49.23
"2012",36,0,3,2,"2012",50.43
"2012",36,0,3,3,"2012",40.23
"2012",36,0,3,4,"2012",37.45
"2012",36,0,4,0,"2012",37.94
"2012",36,0,4,1,"2012",5.9
"2012",36,0,4,2,"2012",8.73
"2012",36,0,4,3,"2012",12.77
"2012",36,0,4,4,"2012",10.54
"2012",36,0,5,0,"2012",12023.32
"2012",36,0,5,1,"2012",3112.97
"2012",36,0,5,2,"2012",3289.22
"2012",36,0,5,3,"2012",3421.81
"2012",36,0,5,4,"2012",2199.32
"2012",36,0,8,0,"2012",585.68
"2012",36,0,8,1,"2012",166.96
"2012",36,0,8,2,"2012",184.18
"2012",36,0,8,3,"2012",143.65
"2012",36,0,8,4,"2012",90.89
"2012",36,0,9,0,"2012",4730.03
"2012",36,0,9,1,"2012",1388.05
"2012",36,0,9,2,"2012",1355.08
"2012",36,0,9,3,"2012",1243.19
"2012",36,0,9,4,"2012",743.71
"2012",36,0,10,0,"2012",713.93
"2012",36,0,10,1,"2012",179.57
"2012",36,0,10,2,"2012",203.69
"2012",36,0,10,3,"2012",204.74
"2012",36,0,10,4,"2012",125.96
"2012",36,0,11,0,"2012",7594.03
"2012",36,0,11,1,"2012",1816.01
"2012",36,0,11,2,"2012",2034.76
"2012",36,0,11,3,"2012",2230.64
"2012",36,0,11,4,"2012",1512.63
"2012",36,0,12,0,"2012",122.43
"2012",36,0,12,1,"2012",29.79
"2012",36,0,12,2,"2012",33.98
"2012",36,0,12,3,"2012",32.18
"2012",36,0,12,4,"2012",26.48
"2012",36,0,NA,0,"2012",13160.43
"2012",36,0,NA,1,"2012",3413.42
"2012",36,0,NA,2,"2012",3627.51
"2012",36,0,NA,3,"2012",3710.75
"2012",36,0,NA,4,"2012",2408.74
"2012",36,1,0,0,"2012",6513.13
"2012",36,1,0,1,"2012",1640.63
"2012",36,1,0,2,"2012",1773.87
"2012",36,1,0,3,"2012",1870.36
"2012",36,1,0,4,"2012",1228.26
"2012",36,1,1,0,"2012",110.44
"2012",36,1,1,1,"2012",25.15
"2012",36,1,1,2,"2012",36.21
"2012",36,1,1,3,"2012",30.42
"2012",36,1,1,4,"2012",18.67
"2012",36,1,2,0,"2012",73.89
"2012",36,1,2,1,"2012",18.12
"2012",36,1,2,2,"2012",24.99
"2012",36,1,2,3,"2012",15.81
"2012",36,1,2,4,"2012",14.97
"2012",36,1,3,0,"2012",76.5
"2012",36,1,3,1,"2012",18.34
"2012",36,1,3,2,"2012",20.55
"2012",36,1,3,3,"2012",20.8
"2012",36,1,3,4,"2012",16.82
"2012",36,1,4,0,"2012",21.09
"2012",36,1,4,1,"2012",1.91
"2012",36,1,4,2,"2012",5.7
"2012",36,1,4,3,"2012",8.11
"2012",36,1,4,4,"2012",5.37
"2012",36,1,5,0,"2012",5929.48
"2012",36,1,5,1,"2012",1497.15
"2012",36,1,5,2,"2012",1595.65
"2012",36,1,5,3,"2012",1714.81
"2012",36,1,5,4,"2012",1121.86
"2012",36,1,8,0,"2012",301.73
"2012",36,1,8,1,"2012",79.96
"2012",36,1,8,2,"2012",90.77
"2012",36,1,8,3,"2012",80.42
"2012",36,1,8,4,"2012",50.58
"2012",36,1,9,0,"2012",2390.3
"2012",36,1,9,1,"2012",668.15
"2012",36,1,9,2,"2012",695.17
"2012",36,1,9,3,"2012",647.25
"2012",36,1,9,4,"2012",379.71
"2012",36,1,10,0,"2012",377.27
"2012",36,1,10,1,"2012",87.98
"2012",36,1,10,2,"2012",109.73
"2012",36,1,10,3,"2012",113.7
"2012",36,1,10,4,"2012",65.9
"2012",36,1,11,0,"2012",3690.74
"2012",36,1,11,1,"2012",873.32
"2012",36,1,11,2,"2012",954.5
"2012",36,1,11,3,"2012",1092.76
"2012",36,1,11,4,"2012",770.15
"2012",36,1,12,0,"2012",54.82
"2012",36,1,12,1,"2012",11.18
"2012",36,1,12,2,"2012",14.47
"2012",36,1,12,3,"2012",16.65
"2012",36,1,12,4,"2012",12.51
"2012",36,1,NA,0,"2012",6513.13
"2012",36,1,NA,1,"2012",1640.63
"2012",36,1,NA,2,"2012",1773.88
"2012",36,1,NA,3,"2012",1870.37
"2012",36,1,NA,4,"2012",1228.27
"2012",36,2,0,0,"2012",6647.3
"2012",36,2,0,1,"2012",1772.78
"2012",36,2,0,2,"2012",1853.63
"2012",36,2,0,3,"2012",1840.38
"2012",36,2,0,4,"2012",1180.5
"2012",36,2,1,0,"2012",98
"2012",36,2,1,1,"2012",25.39
"2012",36,2,1,2,"2012",26.66
"2012",36,2,1,3,"2012",28.24
"2012",36,2,1,4,"2012",17.71
"2012",36,2,2,0,"2012",53.81
"2012",36,2,2,1,"2012",9.71
"2012",36,2,2,2,"2012",7.09
"2012",36,2,2,3,"2012",17.81
"2012",36,2,2,4,"2012",19.21
"2012",36,2,3,0,"2012",100.84
"2012",36,2,3,1,"2012",30.89
"2012",36,2,3,2,"2012",29.87
"2012",36,2,3,3,"2012",19.43
"2012",36,2,3,4,"2012",20.63
"2012",36,2,4,0,"2012",16.86
"2012",36,2,4,1,"2012",3.98
"2012",36,2,4,2,"2012",3.03
"2012",36,2,4,3,"2012",4.67
"2012",36,2,4,4,"2012",5.18
"2012",36,2,5,0,"2012",6093.84
"2012",36,2,5,1,"2012",1615.81
"2012",36,2,5,2,"2012",1693.56
"2012",36,2,5,3,"2012",1707
"2012",36,2,5,4,"2012",1077.46
"2012",36,2,8,0,"2012",283.95
"2012",36,2,8,1,"2012",87
"2012",36,2,8,2,"2012",93.41
"2012",36,2,8,3,"2012",63.23
"2012",36,2,8,4,"2012",40.31
"2012",36,2,9,0,"2012",2339.73
"2012",36,2,9,1,"2012",719.9
"2012",36,2,9,2,"2012",659.9
"2012",36,2,9,3,"2012",595.94
"2012",36,2,9,4,"2012",363.99
"2012",36,2,10,0,"2012",336.66
"2012",36,2,10,1,"2012",91.59
"2012",36,2,10,2,"2012",93.96
"2012",36,2,10,3,"2012",91.04
"2012",36,2,10,4,"2012",60.06
"2012",36,2,11,0,"2012",3903.3
"2012",36,2,11,1,"2012",942.69
"2012",36,2,11,2,"2012",1080.26
"2012",36,2,11,3,"2012",1137.87
"2012",36,2,11,4,"2012",742.47
"2012",36,2,12,0,"2012",67.62
"2012",36,2,12,1,"2012",18.61
"2012",36,2,12,2,"2012",19.51
"2012",36,2,12,3,"2012",15.53
"2012",36,2,12,4,"2012",13.97
"2012",36,2,NA,0,"2012",6647.3
"2012",36,2,NA,1,"2012",1772.78
"2012",36,2,NA,2,"2012",1853.63
"2012",36,2,NA,3,"2012",1840.38
"2012",36,2,NA,4,"2012",1180.51
"2012",37,0,0,0,"2012",42490.24
"2012",37,0,0,1,"2012",11197.75
"2012",37,0,0,2,"2012",11373.22
"2012",37,0,0,3,"2012",11877.2
"2012",37,0,0,4,"2012",8042.07
"2012",37,0,1,0,"2012",1919.71
"2012",37,0,1,1,"2012",511.02
"2012",37,0,1,2,"2012",476.1
"2012",37,0,1,3,"2012",554.8
"2012",37,0,1,4,"2012",377.78
"2012",37,0,2,0,"2012",1496.19
"2012",37,0,2,1,"2012",376.65
"2012",37,0,2,2,"2012",411.04
"2012",37,0,2,3,"2012",422.39
"2012",37,0,2,4,"2012",286.1
"2012",37,0,3,0,"2012",605.87
"2012",37,0,3,1,"2012",169
"2012",37,0,3,2,"2012",140.98
"2012",37,0,3,3,"2012",181.01
"2012",37,0,3,4,"2012",114.88
"2012",37,0,4,0,"2012",149.08
"2012",37,0,4,1,"2012",21.97
"2012",37,0,4,2,"2012",47.11
"2012",37,0,4,3,"2012",36.78
"2012",37,0,4,4,"2012",43.23
"2012",37,0,5,0,"2012",35287.92
"2012",37,0,5,1,"2012",9181.78
"2012",37,0,5,2,"2012",9453.82
"2012",37,0,5,3,"2012",9897.45
"2012",37,0,5,4,"2012",6754.86
"2012",37,0,8,0,"2012",3031.48
"2012",37,0,8,1,"2012",937.33
"2012",37,0,8,2,"2012",844.17
"2012",37,0,8,3,"2012",784.77
"2012",37,0,8,4,"2012",465.23
"2012",37,0,9,0,"2012",6429.7
"2012",37,0,9,1,"2012",1866.74
"2012",37,0,9,2,"2012",1740.27
"2012",37,0,9,3,"2012",1748.61
"2012",37,0,9,4,"2012",1074.08
"2012",37,0,10,0,"2012",5519.04
"2012",37,0,10,1,"2012",1536.3
"2012",37,0,10,2,"2012",1484.68
"2012",37,0,10,3,"2012",1522.16
"2012",37,0,10,4,"2012",975.9
"2012",37,0,11,0,"2012",30080.62
"2012",37,0,11,1,"2012",7679.33
"2012",37,0,11,2,"2012",8038.99
"2012",37,0,11,3,"2012",8460.56
"2012",37,0,11,4,"2012",5901.73
"2012",37,0,12,0,"2012",460.89
"2012",37,0,12,1,"2012",115.37
"2012",37,0,12,2,"2012",109.28
"2012",37,0,12,3,"2012",145.87
"2012",37,0,12,4,"2012",90.36
"2012",37,0,NA,0,"2012",42490.24
"2012",37,0,NA,1,"2012",11197.74
"2012",37,0,NA,2,"2012",11373.23
"2012",37,0,NA,3,"2012",11877.19
"2012",37,0,NA,4,"2012",8042.08
"2012",37,1,0,0,"2012",20795.67
"2012",37,1,0,1,"2012",5423.94
"2012",37,1,0,2,"2012",5480.8
"2012",37,1,0,3,"2012",5812.35
"2012",37,1,0,4,"2012",4078.57
"2012",37,1,1,0,"2012",908.27
"2012",37,1,1,1,"2012",239.49
"2012",37,1,1,2,"2012",219.61
"2012",37,1,1,3,"2012",262.61
"2012",37,1,1,4,"2012",186.56
"2012",37,1,2,0,"2012",757.33
"2012",37,1,2,1,"2012",179.41
"2012",37,1,2,2,"2012",201.46
"2012",37,1,2,3,"2012",228.81
"2012",37,1,2,4,"2012",147.66
"2012",37,1,3,0,"2012",301.47
"2012",37,1,3,1,"2012",79.35
"2012",37,1,3,2,"2012",73.86
"2012",37,1,3,3,"2012",97.63
"2012",37,1,3,4,"2012",50.63
"2012",37,1,4,0,"2012",79.13
"2012",37,1,4,1,"2012",10.99
"2012",37,1,4,2,"2012",25.59
"2012",37,1,4,3,"2012",17.78
"2012",37,1,4,4,"2012",24.77
"2012",37,1,5,0,"2012",17249.82
"2012",37,1,5,1,"2012",4466.5
"2012",37,1,5,2,"2012",4556.48
"2012",37,1,5,3,"2012",4805.41
"2012",37,1,5,4,"2012",3421.43
"2012",37,1,8,0,"2012",1499.65
"2012",37,1,8,1,"2012",448.2
"2012",37,1,8,2,"2012",403.81
"2012",37,1,8,3,"2012",400.11
"2012",37,1,8,4,"2012",247.54
"2012",37,1,9,0,"2012",3113.25
"2012",37,1,9,1,"2012",903.97
"2012",37,1,9,2,"2012",819.01
"2012",37,1,9,3,"2012",847.09
"2012",37,1,9,4,"2012",543.19
"2012",37,1,10,0,"2012",2709.52
"2012",37,1,10,1,"2012",726.15
"2012",37,1,10,2,"2012",715.07
"2012",37,1,10,3,"2012",758.31
"2012",37,1,10,4,"2012",509.99
"2012",37,1,11,0,"2012",14739.82
"2012",37,1,11,1,"2012",3740.34
"2012",37,1,11,2,"2012",3888.19
"2012",37,1,11,3,"2012",4128.34
"2012",37,1,11,4,"2012",2982.95
"2012",37,1,12,0,"2012",233.09
"2012",37,1,12,1,"2012",53.47
"2012",37,1,12,2,"2012",58.53
"2012",37,1,12,3,"2012",78.62
"2012",37,1,12,4,"2012",42.47
"2012",37,1,NA,0,"2012",20795.67
"2012",37,1,NA,1,"2012",5423.95
"2012",37,1,NA,2,"2012",5480.79
"2012",37,1,NA,3,"2012",5812.36
"2012",37,1,NA,4,"2012",4078.56
"2012",37,2,0,0,"2012",21694.57
"2012",37,2,0,1,"2012",5773.81
"2012",37,2,0,2,"2012",5892.42
"2012",37,2,0,3,"2012",6064.85
"2012",37,2,0,4,"2012",3963.49
"2012",37,2,1,0,"2012",1011.43
"2012",37,2,1,1,"2012",271.53
"2012",37,2,1,2,"2012",256.48
"2012",37,2,1,3,"2012",292.19
"2012",37,2,1,4,"2012",191.23
"2012",37,2,2,0,"2012",738.86
"2012",37,2,2,1,"2012",197.24
"2012",37,2,2,2,"2012",209.59
"2012",37,2,2,3,"2012",193.58
"2012",37,2,2,4,"2012",138.45
"2012",37,2,3,0,"2012",304.4
"2012",37,2,3,1,"2012",89.65
"2012",37,2,3,2,"2012",67.12
"2012",37,2,3,3,"2012",83.38
"2012",37,2,3,4,"2012",64.25
"2012",37,2,4,0,"2012",69.96
"2012",37,2,4,1,"2012",10.98
"2012",37,2,4,2,"2012",21.52
"2012",37,2,4,3,"2012",18.99
"2012",37,2,4,4,"2012",18.46
"2012",37,2,5,0,"2012",18038.1
"2012",37,2,5,1,"2012",4715.28
"2012",37,2,5,2,"2012",4897.35
"2012",37,2,5,3,"2012",5092.05
"2012",37,2,5,4,"2012",3333.43
"2012",37,2,8,0,"2012",1531.83
"2012",37,2,8,1,"2012",489.13
"2012",37,2,8,2,"2012",440.35
"2012",37,2,8,3,"2012",384.66
"2012",37,2,8,4,"2012",217.69
"2012",37,2,9,0,"2012",3316.45
"2012",37,2,9,1,"2012",962.77
"2012",37,2,9,2,"2012",921.26
"2012",37,2,9,3,"2012",901.52
"2012",37,2,9,4,"2012",530.89
"2012",37,2,10,0,"2012",2809.52
"2012",37,2,10,1,"2012",810.14
"2012",37,2,10,2,"2012",769.61
"2012",37,2,10,3,"2012",763.86
"2012",37,2,10,4,"2012",465.92
"2012",37,2,11,0,"2012",15340.81
"2012",37,2,11,1,"2012",3938.99
"2012",37,2,11,2,"2012",4150.8
"2012",37,2,11,3,"2012",4332.22
"2012",37,2,11,4,"2012",2918.8
"2012",37,2,12,0,"2012",227.8
"2012",37,2,12,1,"2012",61.9
"2012",37,2,12,2,"2012",50.75
"2012",37,2,12,3,"2012",67.26
